package_id	place_name	province	latitude	longitude	category	duration_days	min_price	avg_price	max_price	transport	accommodation	rating	reviews_count	popularity_score	best_season	difficulty	nearby_city	tags	created_at
PKG0255	Kotli	Gilgit-Baltistan	37.786307	75.619668	Adventure	3	16702	19265	24209	Train	Camping	4.4	236	3.55	Autumn	Hard	Rawalpindi	wildlife,food,photography	2023-11-05T20:38:27.501772
PKG0256	Noorpur Shahan	Azad Kashmir	35.987212	75.748336	Beach	7	18326	18878	23660	Road	Budget Hotel	3.7	780	0.46	Summer	Easy	Gilgit	mountains,trek,family	2023-09-25T20:38:27.501795
PKG0257	Kalash Valley	Khyber Pakhtunkhwa	35.100342	69.87857	Historical	5	11223	12558	17491	Road	3-star	4.0	926	0.1	Spring	Hard		photography,hiking,culture	2025-03-17T20:38:27.501816
PKG0258	Skardu Shangrila Fort	Azad Kashmir	34.867623	72.125573	Beach	1	500	1000	4674	Private Van	Camping	5.0	640	4.46	All Year	Easy	Lahore	hiking,family,trek	2024-02-05T20:38:27.501842
PKG0259	Sialkot Park	Islamabad Capital	35.900709	75.019901	City	10	2892	5863	7972	Air	3-star	4.7	919	0.6	Summer	Hard	Karachi	heritage,food,culture	2025-07-02T20:38:27.501877
PKG0260	Mahodand Lake	Punjab	30.571047	72.339592	Adventure	3	20002	22894	25483	Road	3-star	3.3	955	0.62	Summer	Easy	Islamabad	budget,wildlife,mountains	2023-09-01T20:38:27.501914
PKG0261	Sarhad Park	Gilgit-Baltistan	38.55884	73.306929	City	2	500	1317	6121	Air	Guesthouse	5.0	1066	1.61	Spring	Hard	Islamabad	luxury,culture,hiking	2024-09-14T20:38:27.501951
PKG0262	Taxila Museum	Khyber Pakhtunkhwa	32.327188	70.280123	City	6	500	1000	3904	Air	Luxury Resort	3.9	1086	5.93	Winter	Hard		food,photography,mountains	2025-07-07T20:38:27.501974
PKG0263	Sukkur Heritage Site	Khyber Pakhtunkhwa	33.674003	74.426979	Religious	1	3916	5730	9354	Road	4-star	4.4	525	4.06	All Year	Hard	Quetta	mountains,culture,budget	2024-05-24T20:38:27.502008
PKG0264	Nanga Parbat Base Camp Falls	Balochistan	28.920828	64.778604	Religious	6	12226	14830	16004	Road	Guesthouse	4.2	1101	3.22	All Year	Easy	Gilgit	lake,trek,photography	2024-01-27T20:38:27.502038
PKG0265	Hujra Shah Muqeem Resort	Sindh	28.689705	68.045257	Nature	4	10116	12818	16883	Road	Camping	4.2	314	0.63	Spring	Moderate	Murree	budget,mountains,lake	2025-08-18T20:38:27.502076
PKG0266	Shangrila Resort, Skardu	Sindh	28.265289	68.848505	Religious	5	19762	21931	25609	Private Van	Camping	4.5	828	0.6	Winter	Moderate	Lahore	luxury,photography,lake	2024-05-03T20:38:27.502100
PKG0267	Shalimar Gardens, Lahore	Azad Kashmir	35.821714	71.079426	Historical	2	8060	10025	14644	Road	3-star	4.1	617	8.32	All Year	Easy	Quetta	food,beach,luxury	2024-09-23T20:38:27.502124
PKG0268	Bagh Falls	Punjab	30.843926	72.200807	Adventure	7	4534	7269	10185	Air	3-star	4.3	764	0.64	Spring	Hard		culture,heritage,lake	2025-09-20T20:38:27.502146
PKG0269	Shalimar Gardens, Lahore	Gilgit-Baltistan	37.079929	74.722912	Nature	5	14815	16175	19491	Air	4-star	3.7	1049	0.64	Summer	Easy	Islamabad	trek,wildlife,family	2025-04-17T20:38:27.502169
PKG0270	Hingol National Park	Sindh	27.525867	68.903756	Historical	10	18644	21033	22132	Train	Camping	4.6	137	3.54	Autumn	Easy	Peshawar	hiking,wildlife,beach	2024-11-28T20:38:27.502191
PKG0271	Muzaffarabad	Sindh	27.527773	66.907197	Beach	2	9244	10536	13639	Private Van	4-star	4.7	672	1.84	All Year	Hard	Quetta	hiking,wildlife,heritage	2024-04-01T20:38:27.502212
PKG0272	Rama Meadow Heritage Site	Khyber Pakhtunkhwa	35.846199	74.751954	Adventure	1	7195	8977	11493	Air	Camping	4.5	893	4.92	Autumn	Moderate	Islamabad	photography,hiking,budget	2024-06-28T20:38:27.502241
PKG0273	Lower Dir	Balochistan	28.15245	64.832831	Nature	3	970	3954	5125	Train	Guesthouse	3.6	1103	1.46	Summer	Moderate	Murree	photography,lake,hiking	2025-10-13T20:38:27.502278
PKG0274	Suleman Range Heritage Site	Azad Kashmir	31.687165	74.191343	Trekking	4	12261	12911	15545	Hike	Luxury Resort	4.3	966	1.85	Summer	Moderate	Sialkot	trek,wildlife,family	2025-06-17T20:38:27.502319
PKG0275	Lower Dir	Gilgit-Baltistan	36.562472	73.880711	Historical	4	4151	5330	10041	Air	4-star	3.5	326	0.68	Summer	Hard	Skardu	photography,heritage,beach	2024-10-30T20:38:27.502344
PKG0276	Eagle's Nest, Gilgit	Sindh	28.068834	66.890499	Beach	6	15589	17047	17897	Air	Luxury Resort	3.8	739	0.71	Winter	Moderate	Rawalpindi	mountains,food,photography	2024-12-05T20:38:27.502366
PKG0277	Mohenjo-daro	Azad Kashmir	37.310648	74.501402	Beach	5	500	3303	8262	Hike	Guesthouse	5.0	771	2.18	Winter	Moderate	Skardu	photography,lake,culture	2025-02-17T20:38:27.502392
PKG0278	Mahodand Lake	Sindh	26.598231	67.617388	City	8	7097	9571	10125	Hike	Guesthouse	4.3	900	0.48	Summer	Easy	Karachi	culture,photography,family	2025-03-30T20:38:27.502420
PKG0279	Frere Hall, Karachi	Sindh	24.444144	69.112122	Nature	4	9348	11546	14751	Road	4-star	4.3	980	1.37	Winter	Easy	Skardu	heritage,photography,luxury	2025-10-10T20:38:27.502443
PKG0280	Rawalakot	Punjab	28.767311	72.554086	Adventure	10	4202	4862	6565	Road	Guesthouse	4.7	528	2.95	Summer	Hard	Sialkot	wildlife,food,photography	2025-10-13T20:38:27.502473
PKG0281	Naltar Valley Park	Azad Kashmir	35.47047	72.400728	Nature	4	12451	14790	19151	Private Van	Guesthouse	5.0	449	2.33	Winter	Hard	Islamabad	food,wildlife,heritage	2024-02-02T20:38:27.502505
PKG0282	Kund Malir Park	Gilgit-Baltistan	35.087124	75.845121	City	8	500	1000	2063	Air	4-star	4.0	789	3.42	Summer	Easy	Lahore	trek,culture,hiking	2023-12-02T20:38:27.502527
PKG0283	Larkana	Islamabad Capital	31.577367	70.617791	Cultural	1	10118	12794	17417	Road	Budget Hotel	4.7	987	0.64	Summer	Hard	Hunza	mountains,photography,hiking	2024-08-17T20:38:27.502550
PKG0284	Murree Mall Road Viewpoint	Balochistan	28.222265	63.26063	Trekking	4	1948	4422	8045	Train	Luxury Resort	4.8	1179	0.19	Spring	Moderate	Islamabad	family,beach,trek	2025-08-08T20:38:27.502572
PKG0285	Khyber Pass	Gilgit-Baltistan	38.760598	73.95188	Religious	1	8024	8553	13333	Road	Luxury Resort	4.5	14	0.41	Winter	Hard	Peshawar	hiking,budget,luxury	2024-10-27T20:38:27.502594
PKG0286	Makli Necropolis	Sindh	26.05643	69.012221	Beach	10	13153	15387	18882	Hike	3-star	4.3	813	2.64	Summer	Moderate	Hunza	food,culture,beach	2025-05-02T20:38:27.502616
PKG0287	Srinagar (historical list)	Gilgit-Baltistan	36.829468	73.022666	Beach	6	10228	12358	13989	Road	Camping	4.7	470	2.36	Winter	Hard	Islamabad	lake,trek,culture	2024-09-17T20:38:27.502638
PKG0288	Hub River	Islamabad Capital	33.983457	74.222344	Historical	3	4184	6277	6820	Road	Guesthouse	4.5	965	1.34	All Year	Moderate	Karachi	lake,family,trek	2024-10-18T20:38:27.502660
PKG0289	Murree	Gilgit-Baltistan	33.726532	73.805956	Trekking	10	15904	17577	18547	Air	Camping	4.3	1012	0.4	Winter	Easy	Peshawar	photography,culture,family	2025-04-16T20:38:27.502682
PKG0290	Karimabad, Hunza	Islamabad Capital	34.277089	73.134882	Religious	3	13263	13910	17356	Air	Camping	4.3	0	0.1	Summer	Easy	Quetta	food,luxury,budget	2023-12-17T20:38:27.502704
PKG0291	Sakesar	Balochistan	29.516481	66.106456	Nature	2	5762	8513	11343	Hike	Luxury Resort	4.7	712	5.16	Autumn	Moderate	Peshawar	wildlife,trek,beach	2024-09-14T20:38:27.502726
PKG0292	Shangrila Resort Falls	Punjab	29.566645	71.442808	Nature	10	20978	21774	26395	Train	3-star	4.2	239	3.72	All Year	Moderate	Hunza	food,wildlife,family	2023-11-22T20:38:27.502748
PKG0293	Ranikot	Balochistan	29.379012	67.619803	City	8	12242	14629	15353	Private Van	Budget Hotel	3.9	528	0.1	Spring	Moderate	Gilgit	food,trek,photography	2023-11-14T20:38:27.502773
PKG0294	Mansehra	Islamabad Capital	32.574384	75.772674	Historical	5	500	1000	3853	Road	4-star	4.5	700	0.26	Spring	Hard	Islamabad	beach,budget,hiking	2025-03-23T20:38:27.502809
PKG0295	Cholistan Fort	Khyber Pakhtunkhwa	32.096707	73.476938	Religious	8	9015	10332	12755	Air	3-star	4.0	423	0.83	Summer	Easy		trek,wildlife,budget	2025-05-26T20:38:27.502839
PKG0296	Sialkot Park	Punjab	28.719271	69.470925	Cultural	1	4716	7433	8279	Private Van	3-star	4.3	645	0.76	Winter	Hard		family,beach,heritage	2023-09-11T20:38:27.502861
PKG0297	Nanga Parbat Base Camp Falls	Khyber Pakhtunkhwa	33.387277	73.501016	Adventure	1	21028	23681	27647	Private Van	Luxury Resort	4.3	66	0.77	All Year	Moderate	Sialkot	photography,heritage,beach	2025-07-01T20:38:27.502884
PKG0298	Skardu Shangrila Park	Gilgit-Baltistan	36.260424	75.635263	Historical	4	12152	14206	15531	Train	3-star	4.3	531	1.91	Summer	Hard	Quetta	trek,family,beach	2024-02-13T20:38:27.502910
PKG0299	Marine Drive, Karachi	Khyber Pakhtunkhwa	32.103482	71.543657	Trekking	6	13498	15493	19274	Train	4-star	4.7	368	5.6	All Year	Easy	Skardu	photography,trek,lake	2023-10-25T20:38:27.502943
PKG0300	Hyderabad (Sindh)	Islamabad Capital	32.094831	72.633313	Trekking	4	21242	22339	24064	Private Van	Budget Hotel	3.9	361	1.03	Winter	Moderate	Islamabad	photography,culture,hiking	2023-10-26T20:38:27.502972
PKG0301	Ziarat	Islamabad Capital	33.599721	71.545844	Historical	7	21888	22793	24631	Road	Guesthouse	4.0	520	4.14	Winter	Hard	Karachi	beach,hiking,budget	2025-02-08T20:38:27.502994
PKG0302	Neelam Valley (alternate)	Khyber Pakhtunkhwa	34.3621	74.591067	Beach	6	500	1000	4873	Road	3-star	3.3	407	2.68	All Year	Hard	Gilgit	photography,culture,heritage	2023-08-25T20:38:27.503015
PKG0303	Khyber Pass	Khyber Pakhtunkhwa	32.950542	72.062667	Cultural	2	4418	6478	9325	Private Van	Camping	4.1	296	0.88	Summer	Hard	Gwadar	budget,luxury,photography	2024-02-13T20:38:27.503047
PKG0304	Cholistan Fort	Balochistan	31.093405	63.428064	Adventure	6	7529	8963	12031	Train	Camping	3.7	596	0.53	Autumn	Hard	Gilgit	luxury,family,beach	2023-08-25T20:38:27.503071
PKG0305	Neelam Valley (alternate)	Azad Kashmir	35.021519	76.493156	Trekking	3	13538	14791	15480	Air	Camping	4.3	480	0.97	Autumn	Hard	Murree	hiking,lake,trek	2025-05-15T20:38:27.503093
PKG0306	Sakesar	Punjab	28.573322	74.620762	Cultural	10	1856	2576	3291	Private Van	Luxury Resort	4.5	170	5.99	Spring	Moderate	Skardu	heritage,lake,photography	2024-09-28T20:38:27.503120
PKG0307	Gwadar Port	Sindh	24.984379	67.205052	Adventure	3	18248	20905	22802	Road	Budget Hotel	4.1	730	5.79	Autumn	Moderate	Rawalpindi	culture,family,food	2024-08-03T20:38:27.503153
PKG0308	Ormara	Azad Kashmir	34.735725	74.244986	Cultural	7	20214	22858	27730	Train	3-star	3.9	986	0.37	All Year	Easy	Gwadar	lake,beach,family	2024-10-23T20:38:27.503176
PKG0309	Hiran Minar	Khyber Pakhtunkhwa	31.934305	69.063335	Adventure	6	14324	15998	20341	Hike	Budget Hotel	4.4	1007	1.87	Winter	Moderate	Lahore	food,luxury,family	2024-02-29T20:38:27.503203
PKG0310	Kaghan Valley	Islamabad Capital	30.723308	72.281863	Trekking	10	3290	5580	9313	Air	Guesthouse	4.2	798	0.39	Winter	Easy	Quetta	lake,luxury,photography	2025-03-01T20:38:27.503232
PKG0311	Passu Cones Point	Islamabad Capital	35.479754	73.719297	Beach	5	2583	5261	7963	Private Van	Guesthouse	3.9	140	3.02	Summer	Easy	Quetta	lake,photography,beach	2024-02-08T20:38:27.503258
PKG0312	Shangla	Khyber Pakhtunkhwa	35.202836	71.951976	City	1	4901	6024	6930	Hike	Budget Hotel	4.1	380	6.95	Spring	Moderate	Quetta	heritage,hiking,beach	2023-10-19T20:38:27.503279
PKG0313	Lahore Fort	Sindh	24.041182	65.588349	Religious	6	15302	17523	20575	Private Van	3-star	3.9	949	2.38	Spring	Moderate	Karachi	food,heritage,mountains	2025-02-02T20:38:27.503302
PKG0314	Hujra Shah Muqeem Resort	Balochistan	26.428308	65.820881	Religious	5	8999	11061	11664	Road	Camping	4.0	509	0.51	Winter	Moderate	Peshawar	hiking,mountains,trek	2024-07-18T20:38:27.503325
PKG0315	Swat Valley Point	Islamabad Capital	31.243762	74.036047	Religious	8	8124	10217	13273	Train	Guesthouse	3.4	86	1.8	All Year	Hard	Karachi	family,beach,photography	2024-12-31T20:38:27.503361
PKG0316	Kumrat Valley	Khyber Pakhtunkhwa	36.325117	74.181946	Religious	2	2493	3959	8015	Train	Budget Hotel	4.3	342	4.2	Autumn	Hard	Karachi	luxury,trek,mountains	2025-09-19T20:38:27.503389
PKG0317	Ayubia National Park Falls	Islamabad Capital	34.824508	74.170439	Adventure	6	10457	11323	13860	Air	4-star	4.0	187	4.39	All Year	Moderate	Gwadar	photography,mountains,hiking	2024-11-02T20:38:27.503410
PKG0318	Mansehra Fort	Sindh	27.707969	70.248797	Adventure	8	16807	18260	21354	Hike	Camping	4.7	711	1.6	Winter	Hard	Peshawar	mountains,hiking,luxury	2024-10-31T20:38:27.503432
PKG0319	Nanga Parbat Base Camp Heritage Site	Sindh	25.004177	65.736931	Cultural	10	6231	7938	12884	Private Van	Guesthouse	3.8	1160	0.93	Summer	Hard	Multan	budget,hiking,beach	2025-01-24T20:38:27.503457
PKG0320	Sukkur Falls	Islamabad Capital	34.007122	70.45326	Adventure	8	18593	20304	22961	Hike	3-star	3.7	929	1.37	Spring	Hard	Hunza	luxury,hiking,heritage	2025-10-13T20:38:27.503478
PKG0321	Kotli Falls	Islamabad Capital	32.864451	73.761184	City	2	3187	5894	9568	Air	Luxury Resort	4.3	1018	3.81	All Year	Easy	Skardu	family,budget,luxury	2024-01-15T20:38:27.503500
PKG0322	Quetta	Punjab	28.577538	72.953346	Historical	3	500	1000	1756	Air	Budget Hotel	3.8	994	1.79	Summer	Easy	Lahore	wildlife,photography,luxury	2023-12-29T20:38:27.503521
PKG0323	Gwadar Beaches	Gilgit-Baltistan	37.243823	75.041805	Historical	6	4659	6063	7143	Road	Guesthouse	4.7	1006	2.27	Spring	Moderate	Gwadar	photography,mountains,budget	2024-04-09T20:38:27.503559
PKG0324	Skardu Shangrila Fort	Balochistan	30.932159	67.765497	Historical	5	500	1000	1833	Road	3-star	4.4	159	4.22	Summer	Hard	Karachi	lake,hiking,trek	2024-05-06T20:38:27.503589
PKG0325	Sarhad	Sindh	24.658717	69.441259	Adventure	10	15757	18543	22444	Road	Camping	4.8	1180	3.8	Autumn	Hard	Rawalpindi	hiking,photography,luxury	2025-07-18T20:38:27.503621
PKG0326	Bumburet Valley	Islamabad Capital	31.762379	72.449343	City	3	8747	11433	15562	Train	3-star	4.6	1126	3.63	Autumn	Moderate	Sialkot	food,photography,luxury	2023-10-20T20:38:27.503643
PKG0327	Quetta	Gilgit-Baltistan	34.944335	74.773757	Trekking	10	19860	21400	24849	Private Van	4-star	4.8	813	1.93	Spring	Hard	Lahore	family,wildlife,mountains	2024-05-20T20:38:27.503665
PKG0328	Ormara	Khyber Pakhtunkhwa	31.039413	74.906367	Religious	6	4516	5104	7864	Hike	Luxury Resort	4.4	1139	4.26	All Year	Hard	Islamabad	lake,mountains,beach	2024-11-02T20:38:27.503691
PKG0329	Haji Camp, Karachi	Sindh	25.089929	70.837752	Religious	4	6448	7997	10957	Road	Luxury Resort	4.3	818	0.82	All Year	Easy	Murree	lake,hiking,budget	2024-06-25T20:38:27.503714
PKG0330	Ratti Gali Lake	Balochistan	30.954231	67.137571	Nature	5	10209	10862	14487	Road	Budget Hotel	4.4	684	3.41	Autumn	Moderate	Sialkot	lake,trek,photography	2024-02-24T20:38:27.503736
PKG0331	Lahore Fort	Azad Kashmir	36.164512	72.994922	Beach	10	8504	9172	12287	Hike	Luxury Resort	4.8	306	0.1	Autumn	Hard	Murree	trek,heritage,mountains	2023-12-13T20:38:27.503758
PKG0332	Sukkur Park	Balochistan	31.826241	67.517041	Nature	4	17637	19906	22779	Private Van	Guesthouse	3.5	270	7.95	Autumn	Easy	Rawalpindi	wildlife,hiking,mountains	2024-04-19T20:38:27.503782
PKG0333	Soon Valley	Khyber Pakhtunkhwa	31.510474	72.010939	Adventure	3	4371	6840	8962	Private Van	4-star	4.6	1170	2.01	Summer	Hard	Skardu	hiking,culture,trek	2025-02-26T20:38:27.503803
PKG0334	Naltar Valley	Khyber Pakhtunkhwa	35.660631	70.94047	Nature	2	21776	23970	27939	Train	3-star	4.3	390	0.23	Autumn	Moderate	Skardu	photography,mountains,family	2025-05-12T20:38:27.503825
PKG0335	Bagh, Azad Kashmir	Gilgit-Baltistan	38.429504	76.316776	Adventure	8	15813	16496	18908	Air	Camping	5.0	765	6.59	Summer	Hard		lake,food,mountains	2025-02-26T20:38:27.503847
PKG0336	Kotli Falls	Sindh	28.712514	70.420804	Historical	6	15298	16253	19252	Private Van	4-star	3.5	46	5.38	Autumn	Easy	Murree	culture,trek,hiking	2024-04-21T20:38:27.503868
PKG0337	Murree Mall Road Viewpoint	Islamabad Capital	32.231948	72.938158	Adventure	1	10279	12321	17136	Road	3-star	4.3	348	0.72	Spring	Moderate	Peshawar	food,hiking,wildlife	2025-01-28T20:38:27.503890
PKG0338	Shangrila Resort, Skardu	Balochistan	29.928547	63.050005	Trekking	5	10847	12822	14205	Road	3-star	4.3	791	1.75	Summer	Moderate	Hunza	hiking,lake,budget	2024-06-23T20:38:27.503912
PKG0339	Gurez Valley Resort	Gilgit-Baltistan	34.028124	72.693251	Cultural	10	15582	16170	16995	Air	Luxury Resort	3.4	624	0.1	Autumn	Moderate	Sialkot	hiking,heritage,mountains	2024-11-11T20:38:27.503934
PKG0340	Larkana Viewpoint	Khyber Pakhtunkhwa	33.132269	70.813957	Beach	1	9647	11202	14873	Road	Luxury Resort	3.9	573	0.1	Summer	Easy	Multan	luxury,photography,heritage	2025-08-04T20:38:27.503956
PKG0341	Swat Valley Trail	Balochistan	29.124307	67.067969	Religious	7	16909	18393	20144	Private Van	3-star	4.2	674	2.3	Winter	Hard	Islamabad	trek,photography,heritage	2024-03-17T20:38:27.503982
PKG0342	Bahawalpur (Derawar Fort) Trail	Azad Kashmir	36.30063	75.875526	Beach	10	500	1000	5023	Air	Camping	4.0	1156	10.0	Summer	Moderate	Karachi	culture,food,lake	2025-04-27T20:38:27.504007
PKG0343	Kalat	Islamabad Capital	35.957829	74.402477	City	7	500	1000	3985	Private Van	Camping	3.1	560	0.36	Summer	Easy	Karachi	heritage,food,mountains	2023-09-13T20:38:27.504039
PKG0344	Quaid-e-Azam's Mausoleum Point	Gilgit-Baltistan	35.101176	74.902259	Religious	4	11446	12891	13604	Train	Budget Hotel	4.7	976	0.5	Summer	Hard		wildlife,beach,photography	2024-10-15T20:38:27.504062
PKG0345	Nathia Gali	Islamabad Capital	33.004762	72.883082	Adventure	4	15036	16462	17226	Private Van	Budget Hotel	3.9	552	2.13	Winter	Easy	Murree	photography,trek,hiking	2025-08-26T20:38:27.504089
PKG0346	Neelum Valley	Balochistan	31.202774	65.939657	City	8	6155	7665	11667	Private Van	Budget Hotel	3.6	779	5.75	Autumn	Moderate	Skardu	hiking,wildlife,food	2024-05-01T20:38:27.504111
PKG0347	Minar-e-Pakistan Falls	Azad Kashmir	36.754698	75.421519	Nature	8	23708	26079	26926	Air	Luxury Resort	3.7	1101	1.01	Winter	Hard	Lahore	culture,luxury,food	2023-09-10T20:38:27.504144
PKG0348	Ormara Cliffs Falls	Punjab	29.139102	71.637323	Beach	5	11998	14387	16250	Private Van	3-star	4.1	111	0.52	All Year	Easy	Rawalpindi	photography,beach,lake	2023-10-24T20:38:27.504167
PKG0349	Minar-e-Pakistan Park	Punjab	29.078628	72.512686	Adventure	7	5297	7490	10639	Private Van	Budget Hotel	4.9	366	4.0	Winter	Hard	Murree	trek,beach,lake	2025-02-18T20:38:27.504195
PKG0350	Quetta	Azad Kashmir	35.391459	74.968818	Adventure	2	17160	18033	19468	Private Van	Camping	4.2	743	0.41	Spring	Hard	Murree	luxury,hiking,culture	2024-02-14T20:38:27.504216
PKG0351	Chitral	Balochistan	29.302075	63.263437	Adventure	6	14240	17056	18785	Air	Guesthouse	4.4	366	2.95	Spring	Moderate	Quetta	family,hiking,beach	2025-01-10T20:38:27.504243
PKG0352	Sarhad Park	Sindh	24.205324	66.289426	Religious	1	10223	11759	12359	Private Van	4-star	4.5	1021	1.97	All Year	Easy	Skardu	beach,trek,hiking	2024-03-09T20:38:27.504265
PKG0353	Kund Malir Park	Balochistan	28.722431	65.651252	Historical	4	7438	10179	12957	Hike	Camping	4.6	1141	3.18	Summer	Easy	Islamabad	heritage,mountains,photography	2024-11-09T20:38:27.504288
PKG0354	Attabad Lake	Sindh	28.622976	69.501979	Beach	6	1956	2815	3716	Road	4-star	4.2	365	0.27	Summer	Hard	Quetta	wildlife,photography,food	2024-03-25T20:38:27.504311
PKG0355	Bagh Lake	Sindh	29.29776	69.996009	City	1	4060	4941	7892	Train	3-star	5.0	776	0.45	Spring	Moderate		culture,lake,family	2024-07-07T20:38:27.504333
PKG0356	Ormara	Punjab	32.167717	70.646511	Trekking	10	9196	10555	12767	Hike	Budget Hotel	4.2	223	1.74	All Year	Hard	Gilgit	culture,lake,beach	2023-10-22T20:38:27.504364
PKG0357	Hingol National Park Viewpoint	Gilgit-Baltistan	39.10335	77.417671	Beach	7	11050	14043	17135	Train	Luxury Resort	3.9	1177	0.74	All Year	Moderate	Islamabad	wildlife,food,beach	2024-05-18T20:38:27.504387
PKG0358	Swat Valley Trail	Azad Kashmir	34.486447	75.547882	Religious	5	6046	7338	7850	Road	Budget Hotel	4.2	952	0.15	Spring	Hard		trek,wildlife,luxury	2024-09-04T20:38:27.504412
PKG0359	Passu Cones, Hunza	Khyber Pakhtunkhwa	33.0979	73.836261	Religious	1	4962	6286	9093	Train	Budget Hotel	3.0	630	1.83	Autumn	Hard	Hunza	budget,mountains,lake	2023-11-30T20:38:27.504448
PKG0360	Kund Malir	Khyber Pakhtunkhwa	33.376296	72.413529	Historical	3	13847	15141	18348	Train	Camping	3.7	981	3.93	Winter	Easy	Gilgit	heritage,beach,food	2024-01-29T20:38:27.504471
PKG0361	Upper Dir	Islamabad Capital	33.901805	72.050658	Trekking	1	6564	9198	12150	Hike	Camping	4.2	646	0.55	All Year	Hard	Lahore	trek,wildlife,photography	2024-11-27T20:38:27.504500
PKG0362	Kotli, AJK	Punjab	33.81768	70.68276	Historical	6	21376	23412	28288	Air	Luxury Resort	4.2	797	2.42	Summer	Hard	Karachi	food,family,budget	2023-11-06T20:38:27.504522
PKG0363	Karimabad, Hunza	Khyber Pakhtunkhwa	33.483217	71.982327	Religious	6	5323	7674	10653	Air	Luxury Resort	4.2	619	0.79	Summer	Easy	Multan	food,mountains,trek	2025-07-30T20:38:27.504544
PKG0364	Ranikot	Gilgit-Baltistan	33.649609	74.395979	Adventure	4	7849	9742	14202	Hike	3-star	4.2	670	0.86	Summer	Easy		culture,photography,heritage	2025-04-05T20:38:27.504567
PKG0365	Nanga Parbat Base Camp Heritage Site	Punjab	30.75621	73.282064	Nature	1	7217	8990	9850	Hike	Budget Hotel	4.1	682	1.68	Winter	Easy	Karachi	culture,photography,family	2025-10-09T20:38:27.504589
PKG0366	Shangrila Resort Falls	Islamabad Capital	32.552857	75.392814	City	4	13645	14933	17780	Train	Luxury Resort	4.5	653	0.45	Winter	Hard	Karachi	family,heritage,hiking	2025-01-25T20:38:27.504611
PKG0367	Hingol National Park	Punjab	33.749788	72.357755	Nature	4	20674	23396	26765	Hike	3-star	4.7	555	0.1	Summer	Hard	Gwadar	family,wildlife,trek	2025-05-10T20:38:27.504647
PKG0368	Naltar Valley	Khyber Pakhtunkhwa	34.679577	71.032433	Cultural	1	18839	19871	20608	Private Van	Camping	4.4	103	4.1	Spring	Moderate	Lahore	lake,luxury,hiking	2025-05-02T20:38:27.504671
PKG0369	Dir Point	Gilgit-Baltistan	38.847655	75.276824	Cultural	6	12592	14371	17593	Air	Camping	4.5	1092	0.83	Spring	Moderate	Skardu	heritage,lake,beach	2025-07-25T20:38:27.504693
PKG0370	Dir	Khyber Pakhtunkhwa	35.106868	73.261295	Cultural	8	8238	9687	12020	Air	Luxury Resort	4.7	528	3.4	Autumn	Moderate	Islamabad	hiking,photography,budget	2024-12-04T20:38:27.504718
PKG0371	Dir	Balochistan	26.181585	65.852006	City	8	19062	21451	23350	Train	3-star	3.9	1176	1.49	Summer	Hard	Karachi	luxury,hiking,lake	2024-12-03T20:38:27.504739
PKG0372	Malakand Pass Valley	Azad Kashmir	31.925544	72.512709	Cultural	7	3864	6782	10668	Air	Luxury Resort	4.3	499	0.12	All Year	Easy	Rawalpindi	luxury,lake,budget	2025-04-02T20:38:27.504761
PKG0373	Kallar Kahar Fort	Gilgit-Baltistan	36.086891	77.381231	City	10	3624	5091	7008	Road	Camping	4.0	1175	4.11	Winter	Easy	Skardu	wildlife,beach,budget	2024-04-12T20:38:27.504788
PKG0374	Rohtas Fort	Islamabad Capital	33.351297	71.888214	Trekking	2	5860	8810	10200	Hike	4-star	3.9	670	3.12	Winter	Hard	Gilgit	mountains,lake,trek	2025-06-12T20:38:27.504811
PKG0375	Ayubia National Park Falls	Islamabad Capital	34.496797	70.041106	Adventure	3	12498	14853	19705	Train	4-star	5.0	1183	1.62	Winter	Easy	Peshawar	photography,budget,family	2024-03-28T20:38:27.504837
PKG0376	Ormara Cliffs Trail	Khyber Pakhtunkhwa	36.51101	74.620059	City	2	514	3400	3966	Hike	Luxury Resort	4.6	827	10.0	Summer	Moderate	Lahore	budget,culture,mountains	2025-11-01T20:38:27.504863
PKG0377	Dir Point	Gilgit-Baltistan	38.42452	73.655468	Beach	1	7765	9228	13264	Hike	4-star	4.3	651	0.45	Winter	Moderate	Sialkot	luxury,culture,trek	2023-12-24T20:38:27.504889
PKG0378	Ratti Gali Lake	Balochistan	26.834413	66.332529	City	7	4855	5986	8849	Air	Guesthouse	4.3	23	0.1	Spring	Hard	Lahore	heritage,hiking,beach	2023-12-29T20:38:27.504911
PKG0379	Thatta	Sindh	24.007981	69.353457	Trekking	8	10480	13455	17442	Hike	Guesthouse	3.4	930	4.05	All Year	Moderate	Hunza	beach,luxury,budget	2025-03-15T20:38:27.504933
PKG0380	Nathia Gali	Balochistan	29.62744	66.467631	Religious	10	12995	14597	18462	Hike	Luxury Resort	4.6	751	1.11	Spring	Easy	Skardu	beach,hiking,budget	2025-07-09T20:38:27.504956
PKG0381	Ayubia National Park Falls	Balochistan	31.770426	63.480379	Beach	8	500	1645	2785	Hike	Luxury Resort	3.5	181	8.79	Summer	Moderate	Gilgit	hiking,photography,food	2025-08-14T20:38:27.504978
PKG0382	Larkana Viewpoint	Azad Kashmir	34.735183	74.177771	Historical	6	500	1000	1588	Private Van	4-star	5.0	1049	2.58	Winter	Hard	Murree	budget,luxury,food	2025-01-04T20:38:27.504999
